"","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"1",30.6200008392334,31.1000003814697,30.1900005340576,30.6599998474121,248098200,23.0361595153809
"2",30.7099990844727,31.2399997711182,29.9099998474121,30.8600006103516,329671600,23.186429977417
"3",30.75,31.2399997711182,28.8400001525879,28.9599990844727,276516500,21.7588806152344
"4",29.2399997711182,29.9200000762939,27.6599998474121,28.1800003051758,505364600,21.172830581665
"5",28.3899993896484,28.7900009155273,27.5699996948242,28.0200004577637,360552800,21.0526180267334
"6",28.0100002288818,28.3999996185303,27.5699996948242,27.9300003051758,307718600,20.9850063323975
"7",28.1299991607666,29.0300006866455,28.0200004577637,28.7700004577637,185126800,21.7172088623047
"8",28.8400001525879,28.9400005340576,28.0200004577637,28.6700000762939,221245100,21.6417236328125
"9",28.7700004577637,29.2999992370605,28.2399997711182,28.5900001525879,284263800,21.5813312530518
"10",28.5200004577637,29.3799991607666,28.5,29.2700004577637,201627400,22.0946350097656
"11",29.1800003051758,29.8999996185303,29.0100002288818,29.5900001525879,249798500,22.3361892700195
"12",29.5,30.5699996948242,29.3899993896484,29.6599998474121,242496700,22.3890266418457
"13",29.7099990844727,29.8600006103516,28.6200008392334,29.1599998474121,206818900,22.0116062164307
"14",29.1299991607666,30.4099998474121,28.9799995422363,30.3400001525879,258483100,22.9023303985596
"15",30.25,31,30.1299991607666,30.6700000762939,288833100,23.1514415740967
"16",30.7700004577637,31.5799999237061,30.6499996185303,30.9599990844727,384127100,23.3703384399414
"17",31,31.4300003051758,30.5200004577637,30.5400009155273,312818100,23.0533008575439
"18",30.6700000762939,31.0599994659424,27.3199996948242,28.2099990844727,495240000,21.294490814209
"19",29.0100002288818,29.7299995422363,28.5699996948242,28.9300003051758,306112300,21.8379878997803
"20",29.1200008392334,29.2299995422363,26.4400005340576,26.8400001525879,366078000,20.3517532348633
"21",26.8500003814697,26.8600006103516,24.5599994659424,25.7999992370605,552699900,19.5631637573242
"22",25.5300006866455,26.9300003051758,25.5200004577637,25.7900009155273,299540400,19.5555820465088
"23",25.8199996948242,25.8299999237061,24.6499996185303,25.6599998474121,402593800,19.4570064544678
"24",25.8600006103516,26.6700000762939,25.4699993133545,26.4400005340576,281383000,20.0484523773193
"25",26.7800006866455,26.8899993896484,24.3099994659424,24.5300006866455,413577000,18.6001644134521
"26",24.5100002288818,24.6100006103516,22.7299995422363,23.2700004577637,429441900,17.6447639465332
"27",23.7000007629395,24.6200008392334,23.5799999237061,24.2700004577637,258121500,18.4030246734619
"28",24.4300003051758,25.6399993896484,24.4200000762939,24.8899993896484,306590500,18.8731441497803
"29",24.9599990844727,26.0200004577637,24.7000007629395,25.8099994659424,338546300,19.5707397460938
"30",25.8600006103516,26.4099998474121,25.3500003814697,25.8099994659424,350607800,19.5707397460938
"31",25.9899997711182,26.3799991607666,25.0200004577637,25.5499992370605,311358400,19.3735961914062
